Stenico;TN;I949
Sternatia;LE;I950
Stezzano;BG;I951
Stienta;RO;I953
Stigliano;MT;I954
Stignano;RC;I955
Stilo;RC;I956
Stimigliano;RI;I959
Stio;SA;I960
Stornara;FG;I962
Stornarella;FG;I963
Storo;TN;I964
Stra;VE;I965
Stradella;PV;I968
Strambinello;TO;I969
Strambino;TO;I970
Strangolagalli;FR;I973
Stregna;UD;I974
Strembo;TN;I975
Stresa;VB;I976
Strevi;AL;I977
Striano;NA;I978
Strona;BI;I980
Stroncone;TR;I981
Strongoli;KR;I982
Stroppiana;VC;I984
Stroppo;CN;I985
Strozza;BG;I986
Sturno;AV;I990
Subbiano;AR;I991
Subiaco;RM;I992
Succivo;CE;I993
Sueglio;LC;I994
Suelli;SU;I995
Suello;LC;I996
Suisio;BG;I997
Sulbiate;MB;I998
